ID,Site ,Gear,Season,Date ,Year,rep,Species,T. Length ,Weight,S. Length (cm),Stomach,Comments
,South River,CT,Late summer,8/19/2009,2009,6,None,,,,,
1024,Crab Hole,CT,Late summer,8/24/2009,2009,4,Toadfish,342,,643,Y,
1025,Crab Hole,CT,Late summer,8/24/2009,2009,5,Toadfish,273,,378,Y,
1026,Crab Hole,CT,Late summer,8/24/2009,2009,6,Black_seabass,151,,55,Y,
,Crab Hole,CT,Late summer,8/24/2009,2009,1,None,,,,,
,Crab Hole,CT,Late summer,8/24/2009,2009,2,None,,,,,
,Crab Hole,CT,Late summer,8/24/2009,2009,3,None,,,,,
1067,West Bluff,CT,Late summer,8/26/2009,2009,6,Toadfish,309,,537,Y,
1068,West Bluff,CT,Late summer,8/26/2009,2009,2,Toadfish,245,,257,Y,
1069,West Bluff,CT,Late summer,8/26/2009,2009,1,Toadfish,310,,536,Y,
1070,West Bluff,CT,Late summer,8/26/2009,2009,1,Black_seabass,265,,325,Y,
1071,West Bluff,CT,Late summer,8/26/2009,2009,3,Black_seabass,237,,234,Y,
,West Bluff,CT,Late summer,8/26/2009,2009,4,None,,,,,
,West Bluff,CT,Late summer,8/26/2009,2009,5,None,,,,,
,Ocracoke,CT,Late summer,8/27/2009,2009,1,Black_seabass,250,250,198,,
,Ocracoke,CT,Late summer,8/27/2009,2009,1,Black_seabass,270,275,217,,
,Ocracoke,CT,Late summer,8/27/2009,2009,1,Black_seabass,249,270,204,,
1378,Ocracoke,CT,Late summer,8/27/2009,2009,2,Black_seabass,171,90,,y,
1379,Ocracoke,CT,Late summer,8/27/2009,2009,5,Black_seabass,235,194,,y,
1380,Ocracoke,CT,Late summer,8/27/2009,2009,5,Black_seabass,198,133,,y,
1381,Ocracoke,CT,Late summer,8/27/2009,2009,6,Black_seabass,184,114,,y,
,Ocracoke,CT,Late summer,8/27/2009,2009,1,Toadfish,,,,n,used for exp
,Ocracoke,CT,Late summer,8/27/2009,2009,3,Toadfish,,,,n,
,Ocracoke,CT,Late summer,8/27/2009,2009,3,Toadfish,,,,n,
,Ocracoke,CT,Late summer,8/27/2009,2009,6,Toadfish,,,,n,
,Ocracoke,CT,Late summer,8/27/2009,2009,4,None,,,,,
,Middle Bay,CT,Fall,10/5/2009,2009,1,None,,,,,
,Middle Bay,CT,Fall,10/5/2009,2009,2,None,,,,,
,Middle Bay,CT,Fall,10/5/2009,2009,3,None,,,,,
,Middle Bay,CT,Fall,10/5/2009,2009,4,None,,,,,
,Middle Bay,CT,Fall,10/5/2009,2009,5,None,,,,,
,Middle Bay,CT,Fall,10/5/2009,2009,6,None,,,,,
,South River,CT,Fall,10/9/2009,2009,1,Pinfish,,,,,
,South River,CT,Fall,10/9/2009,2009,2,None,,,,,
,South River,CT,Fall,10/9/2009,2009,3,None,,,,,
,South River,CT,Fall,10/9/2009,2009,4,None,,,,,
,South River,CT,Fall,10/9/2009,2009,5,None,,,,,
,South River,CT,Fall,10/9/2009,2009,6,None,,,,,
,West Bay,CT,Fall,10/12/2009,2009,1,None,,,,,
,West Bay,CT,Fall,10/12/2009,2009,2,None,,,,,
,West Bay,CT,Fall,10/12/2009,2009,3,None,,,,,
,West Bay,CT,Fall,10/12/2009,2009,4,None,,,,,
,West Bay,CT,Fall,10/12/2009,2009,5,None,,,,,
,West Bay,CT,Fall,10/12/2009,2009,6,None,,,,,
1438,Crab Hole,CT,Fall,10/16/2009,2009,6,Toadfish,297,603,,y,no label?
1439,Crab Hole,CT,Fall,10/16/2009,2009,1,Black_seabass,205,204,,y,
1440,Crab Hole,CT,Fall,10/16/2009,2009,1,Black_seabass,172,85,,y,
1441,Crab Hole,CT,Fall,10/16/2009,2009,2,Black_seabass,177,124,,y,
1442,Crab Hole,CT,Fall,10/16/2009,2009,5,Black_seabass,215,164,,y,
1443,Crab Hole,CT,Fall,10/16/2009,2009,5,Black_seabass,163,79,,y,
,Crab Hole,CT,Fall,10/16/2009,2009,3,None,,,,,
,Crab Hole,CT,Fall,10/16/2009,2009,4,None,,,,,
1330,West Bluff,CT,Fall,10/20/2009,2009,2,Black_seabass,230,232,,y,
1331,West Bluff,CT,Fall,10/20/2009,2009,3,Black_seabass,260,317,,y,
1332,West Bluff,CT,Fall,10/20/2009,2009,4,Black_seabass,237,274,,y,
1333,West Bluff,CT,Fall,10/20/2009,2009,1,Toadfish,288,551,,y,
1334,West Bluff,CT,Fall,10/20/2009,2009,2,Toadfish,330,739,,y,
1335,West Bluff,CT,Fall,10/20/2009,2009,2,Toadfish,324,754,,y,
1336,West Bluff,CT,Fall,10/20/2009,2009,3,Toadfish,344,877,,y,
1337,West Bluff,CT,Fall,10/20/2009,2009,3,Toadfish,299,577,,y,
,West Bluff,CT,Fall,10/20/2009,2009,5,None,,,,,
,West Bluff,CT,Fall,10/20/2009,2009,6,None,,,,,
,Ocracoke,CT,Fall,10/21/2009,2009,1,Black_seabass,236,200,,,
,Ocracoke,CT,Fall,10/21/2009,2009,4,Black_seabass,196,120,,,
,Ocracoke,CT,Fall,10/21/2009,2009,2,None,,,,,
,Ocracoke,CT,Fall,10/21/2009,2009,3,None,,,,,
,Ocracoke,CT,Fall,10/21/2009,2009,5,None,,,,,
,Ocracoke,CT,Fall,10/21/2009,2009,6,None,,,,,
,South River,CT,Winter,2/22/2010,2010,3,None,,,,,
,South River,CT,Winter,2/22/2010,2010,2,None,,,,,
,South River,CT,Winter,2/22/2010,2010,1,None,,,,,
,South River,CT,Winter,2/22/2010,2010,4,None,,,,,
,South River,CT,Winter,2/22/2010,2010,5,None,,,,,
,South River,CT,Winter,2/22/2010,2010,6,None,,,,,
,Middle Bay,CT,Winter,2/23/2010,2010,3,None,,,,,
,Middle Bay,CT,Winter,2/23/2010,2010,2,None,,,,,
,Middle Bay,CT,Winter,2/23/2010,2010,1,None,,,,,
,Middle Bay,CT,Winter,2/23/2010,2010,4,None,,,,,
,Middle Bay,CT,Winter,2/23/2010,2010,5,None,,,,,
,Middle Bay,CT,Winter,2/23/2010,2010,6,None,,,,,
,West Bluff,CT,Winter,2/24/2010,2010,1,None,,,,,
,West Bluff,CT,Winter,2/24/2010,2010,2,None,,,,,
,West Bluff,CT,Winter,2/24/2010,2010,3,None,,,,,
,West Bluff,CT,Winter,2/24/2010,2010,4,None,,,,,
,West Bluff,CT,Winter,2/24/2010,2010,5,None,,,,,
,West Bluff,CT,Winter,2/24/2010,2010,6,None,,,,,
,West Bay,CT,Winter,3/2/2010,2010,1,None,,,,,
,West Bay,CT,Winter,3/2/2010,2010,2,None,,,,,
,West Bay,CT,Winter,3/2/2010,2010,3,None,,,,,
,West Bay,CT,Winter,3/2/2010,2010,4,None,,,,,
,West Bay,CT,Winter,3/2/2010,2010,5,None,,,,,
,West Bay,CT,Winter,3/2/2010,2010,6,None,,,,,
,Crab Hole,CT,Winter,3/8/2010,2010,1,None,,,,,
,Crab Hole,CT,Winter,3/8/2010,2010,2,None,,,,,
,Crab Hole,CT,Winter,3/8/2010,2010,3,None,,,,,
,Crab Hole,CT,Winter,3/8/2010,2010,4,None,,,,,
,Crab Hole,CT,Winter,3/8/2010,2010,5,None,,,,,
,Crab Hole,CT,Winter,3/8/2010,2010,6,None,,,,,
,Ocracoke,CT,Winter,3/20/2010,2010,1,None,,,,,
,Ocracoke,CT,Winter,3/20/2010,2010,2,None,,,,,
,Ocracoke,CT,Winter,3/20/2010,2010,3,None,,,,,
,Ocracoke,CT,Winter,3/20/2010,2010,4,None,,,,,
,Ocracoke,CT,Winter,3/20/2010,2010,5,None,,,,,
,Ocracoke,CT,Winter,3/20/2010,2010,6,None,,,,,
,Crab Hole,CT,Early summer,5/27/2010,2010,1,None,,,,,
,Crab Hole,CT,Early summer,5/27/2010,2010,2,None,,,,,
,Crab Hole,CT,Early summer,5/27/2010,2010,3,None,,,,,
,Crab Hole,CT,Early summer,5/27/2010,2010,4,None,,,,,
,Crab Hole,CT,Early summer,5/27/2010,2010,5,Blue_crab,,,50,,
,Crab Hole,CT,Early summer,5/27/2010,2010,6,None,,,,,
1561,South River,CT,Early summer,6/2/2010,2010,1,Pinfish,70,,5.2,N,
1562,South River,CT,Early summer,6/2/2010,2010,2,Pinfish,80,,7.6,N,
1563,South River,CT,Early summer,6/2/2010,2010,3,Pinfish,75,,7.3,N,
1564,South River,CT,Early summer,6/2/2010,2010,3,Spot,135,,24.6,N,
,South River,CT,Early summer,6/2/2010,2010,4,None,,,,,
,South River,CT,Early summer,6/2/2010,2010,5,None,,,,,
,South River,CT,Early summer,6/2/2010,2010,6,None,,,,,
,Middle Bay,CT,Early summer,6/4/2010,2010,1,None,,,,,
,Middle Bay,CT,Early summer,6/4/2010,2010,2,Pinfish,,,,,
,Middle Bay,CT,Early summer,6/4/2010,2010,3,Pinfish,,,,,
,Middle Bay,CT,Early summer,6/4/2010,2010,4,None,,,,,
,Middle Bay,CT,Early summer,6/4/2010,2010,5,None,,,,,
,Middle Bay,CT,Early summer,6/4/2010,2010,6,None,,,,,
1584,Ocracoke,CT,Early summer,6/8/2010,2010,1,Toadfish,211,,159.9,Y,
1585,Ocracoke,CT,Early summer,6/8/2010,2010,2,Toadfish,202,,122,Y,
,Ocracoke,CT,Early summer,6/8/2010,2010,3,Pinfish,46,,8,N,
,Ocracoke,CT,Early summer,6/8/2010,2010,4,None,,,,,
,Ocracoke,CT,Early summer,6/8/2010,2010,5,None,,,,,
,Ocracoke,CT,Early summer,6/8/2010,2010,6,None,,,,,
1615,West Bluff,CT,Early summer,6/11/2010,2010,2,Toadfish,200,,152.7,Y,
1616,West Bluff,CT,Early summer,6/11/2010,2010,1,Toadfish,278,,400.6,Y,
1617,West Bluff,CT,Early summer,6/11/2010,2010,3,Toadfish,219,,231.2,Y,
1618,West Bluff,CT,Early summer,6/11/2010,2010,1,Toadfish,257,,321,Y,
1619,West Bluff,CT,Early summer,6/11/2010,2010,4,Toadfish,241,,277,Y,
1620,West Bluff,CT,Early summer,6/11/2010,2010,5,Toadfish,219,,280,Y,
,West Bluff,CT,Early summer,6/11/2010,2010,6,None,,,,,
,Clam Shoal,CT,Early summer,6/16/2010,2010,1,Blue_crab,115,,97.3,N,
,Clam Shoal,CT,Early summer,6/16/2010,2010,1,Pinfish,72,,7,N,
,Clam Shoal,CT,Early summer,6/16/2010,2010,1,Pinfish,60,,4.1,N,
,Clam Shoal,CT,Early summer,6/16/2010,2010,1,Pinfish,55,,3.5,N,
,Clam Shoal,CT,Early summer,6/16/2010,2010,2,Pinfish,60,,4,N,
,Clam Shoal,CT,Early summer,6/16/2010,2010,1,Pigfish,65,,4.2,N,
,Clam Shoal,CT,Early summer,6/16/2010,2010,1,Pigfish,50,,1.8,N,
,Clam Shoal,CT,Early summer,6/16/2010,2010,3,None,,,,,
,Clam Shoal,CT,Early summer,6/16/2010,2010,4,None,,,,,
,Clam Shoal,CT,Early summer,6/16/2010,2010,5,None,,,,,
,Clam Shoal,CT,Early summer,6/16/2010,2010,6,None,,,,,
,South River,CT,Late Summer,7/20/2010,2010,5,Pinfish,79,,7.3,N,
,South River,CT,Late Summer,7/20/2010,2010,2,Pinfish,65,,4.8,N,
,South River,CT,Late Summer,7/20/2010,2010,2,Pigfish,101,,16.3,Y,
5021,South River,CT,Late Summer,7/20/2010,2010,4,Toadfish,215,,177.9,Y,
,South River,CT,Late Summer,7/20/2010,2010,1,None,,,,,
,South River,CT,Late Summer,7/20/2010,2010,3,None,,,,,
,South River,CT,Late Summer,7/20/2010,2010,4,None,,,,,
,Middle Bay,CT,Late Summer,7/21/2010,2010,1,Pinfish,72,,5.2,N,
,Middle Bay,CT,Late Summer,7/21/2010,2010,6,Pinfish,70,,4.7,N,
,Middle Bay,CT,Late Summer,7/21/2010,2010,6,Pinfish,60,,3.3,N,
,Middle Bay,CT,Late Summer,7/21/2010,2010,6,Pinfish,52,,1.6,N,
,Middle Bay,CT,Late Summer,7/21/2010,2010,4,Blue_crab,129,,122.3,N,
,Middle Bay,CT,Late Summer,7/21/2010,2010,3,None,,,,,
,Middle Bay,CT,Late Summer,7/21/2010,2010,2,None,,,,,
,Middle Bay,CT,Late Summer,7/21/2010,2010,5,None,,,,,
1649,Ocracoke,CT,Late Summer,7/28/2010,2010,1,Toadfish,213,,230,Y,
1650,Ocracoke,CT,Late Summer,7/28/2010,2010,2,Toadfish,217,,180.6,Y,
,Ocracoke,CT,Late Summer,7/28/2010,2010,3,None,,,,,
,Ocracoke,CT,Late Summer,7/28/2010,2010,4,None,,,,,
,Ocracoke,CT,Late Summer,7/28/2010,2010,5,None,,,,,
,Ocracoke,CT,Late Summer,7/28/2010,2010,6,None,,,,,
,Crab Hole,CT,Late Summer,7/27/2010,2010,1,Silver Perch,62,,1.9,N,
,Crab Hole,CT,Late Summer,7/27/2010,2010,2,Silver Perch,49,,0.4,N,
,Crab Hole,CT,Late Summer,7/27/2010,2010,3,None,,,,,
,Crab Hole,CT,Late Summer,7/27/2010,2010,4,None,,,,,
,Crab Hole,CT,Late Summer,7/27/2010,2010,5,None,,,,,
,Crab Hole,CT,Late Summer,7/27/2010,2010,6,None,,,,,
,Clam Shoal,CT,Late Summer,7/29/2010,2010,1,None,,,,,
,Clam Shoal,CT,Late Summer,7/29/2010,2010,2,None,,,,,
,Clam Shoal,CT,Late Summer,7/29/2010,2010,3,None,,,,,
,Clam Shoal,CT,Late Summer,7/29/2010,2010,4,None,,,,,
,Clam Shoal,CT,Late Summer,7/29/2010,2010,5,None,,,,,
,Clam Shoal,CT,Late Summer,7/29/2010,2010,6,None,,,,,
1692,West Bluff,CT,Late Summer,8/2/2010,2010,1,Toadfish,263,,362,Y,
1693,West Bluff,CT,Late Summer,8/2/2010,2010,5,Pinfish,76,,6.6,Y,
,West Bluff,CT,Late Summer,8/2/2010,2010,1,Toadfish,110,,17.3,,
,West Bluff,CT,Late Summer,8/2/2010,2010,5,Toadfish,,,,,
,West Bluff,CT,Late Summer,8/2/2010,2010,2,None,,,,,
,West Bluff,CT,Late Summer,8/2/2010,2010,3,None,,,,,
,West Bluff,CT,Late Summer,8/2/2010,2010,4,None,,,,,
,Gibbs Shoal,CT,Late Summer,8/7/2010,2010,3,Blue_crab,173,,235.2,N,
,Gibbs Shoal,CT,Late Summer,8/7/2010,2010,3,Blue_crab,122,,94.8,N,
,Gibbs Shoal,CT,Late Summer,8/7/2010,2010,1,Blue_crab,57,,14.6,N,
,Gibbs Shoal,CT,Late Summer,8/7/2010,2010,5,Blue_crab,78,,27.8,N,
,Gibbs Shoal,CT,Late Summer,8/7/2010,2010,2,Pinfish,103,,21.3,N,
,Gibbs Shoal,CT,Late Summer,8/7/2010,2010,6,Spadefish,60,,8.9,N,
,Gibbs Shoal,CT,Late Summer,8/7/2010,2010,6,Spadefish,51,,4.1,N,
,Gibbs Shoal,CT,Late Summer,8/7/2010,2010,4,None,,,,,
,Middle Bay,CT,Fall,9/13/2010,2010,1,Pinfish,83,,8.5,N,
,Middle Bay,CT,Fall,9/13/2010,2010,1,Pinfish,102,,20.6,N,
,Middle Bay,CT,Fall,9/13/2010,2010,1,Pinfish,76,,6.6,N,
,Middle Bay,CT,Fall,9/13/2010,2010,1,Pinfish,79,,7.4,N,
,Middle Bay,CT,Fall,9/13/2010,2010,1,Pinfish,76,,6.3,N,
,Middle Bay,CT,Fall,9/13/2010,2010,1,Pinfish,81,,7.8,N,
,Middle Bay,CT,Fall,9/13/2010,2010,1,Pinfish,78,,5.7,N,
,Middle Bay,CT,Fall,9/13/2010,2010,3,Pinfish,87,,10.2,N,
,Middle Bay,CT,Fall,9/13/2010,2010,6,Pinfish,78,,7,N,
,Middle Bay,CT,Fall,9/13/2010,2010,2,None,,,,,
,Middle Bay,CT,Fall,9/13/2010,2010,4,None,,,,,
,Middle Bay,CT,Fall,9/13/2010,2010,5,None,,,,,
,Crab Hole,CT,Fall,9/14/2010,2010,1,Pinfish,184,,57.3,N,
11698,Crab Hole,CT,Fall,9/14/2010,2010,2,Toadfish,83,,6.2,Y,
,Crab Hole,CT,Fall,9/14/2010,2010,3,None,,,,,
,Crab Hole,CT,Fall,9/14/2010,2010,4,None,,,,,
,Crab Hole,CT,Fall,9/14/2010,2010,5,None,,,,,
,Crab Hole,CT,Fall,9/14/2010,2010,6,None,,,,,
1704,Ocracoke,CT,Fall,9/15/2010,2010,6,Toadfish,151,,142.9,Y,
1705,Ocracoke,CT,Fall,9/15/2010,2010,6,Toadfish,320,,610,Y,
1706,Ocracoke,CT,Fall,9/15/2010,2010,6,Toadfish,278,,434,Y,
1707,Ocracoke,CT,Fall,9/15/2010,2010,1,Toadfish,265,,345,Y,
,Ocracoke,CT,Fall,9/15/2010,2010,5,Toadfish,,,,,
1708,Ocracoke,CT,Fall,9/15/2010,2010,1,Black_seabass,317,,598,Y,
1709,Ocracoke,CT,Fall,9/15/2010,2010,2,Black_seabass,221,,204,Y,
,Ocracoke,CT,Fall,9/15/2010,2010,2,Black_seabass,168,,88,N,
,Ocracoke,CT,Fall,9/15/2010,2010,2,Black_seabass,111,,24,N,
,Ocracoke,CT,Fall,9/15/2010,2010,5,Black_seabass,113,,22,N,
,Ocracoke,CT,Fall,9/15/2010,2010,5,Black_seabass,105,,18,N,
,Ocracoke,CT,Fall,9/15/2010,2010,3,None,,,,,
,Ocracoke,CT,Fall,9/15/2010,2010,4,None,,,,,
,South River,CT,Fall,9/21/2010,2010,1,Pinfish,118,,220,N,
,South River,CT,Fall,9/21/2010,2010,2,None,,,,,
,South River,CT,Fall,9/21/2010,2010,3,None,,,,,
,South River,CT,Fall,9/21/2010,2010,4,None,,,,,
,South River,CT,Fall,9/21/2010,2010,5,None,,,,,6 lost
2007,West Bluff,CT,Fall,9/20/2010,2010,1,Toadfish,365,,934,Y,
2008,West Bluff,CT,Fall,9/20/2010,2010,2,Toadfish,326,,616,Y,
2009,West Bluff,CT,Fall,9/20/2010,2010,3,Toadfish,348,,722,Y,
2010,West Bluff,CT,Fall,9/20/2010,2010,4,Toadfish,322,,438,Y,
,West Bluff,CT,Fall,9/20/2010,2010,5,None,,,,,
,West Bluff,CT,Fall,9/20/2010,2010,6,None,,,,,
,Gibbs Shoal,CT,Fall,10/6/2010,2010,1,Pigfish,136,,54,N,
,Gibbs Shoal,CT,Fall,10/6/2010,2010,2,None,,,,,
,Gibbs Shoal,CT,Fall,10/6/2010,2010,3,None,,,,,
,Gibbs Shoal,CT,Fall,10/6/2010,2010,4,None,,,,,
,Gibbs Shoal,CT,Fall,10/6/2010,2010,5,None,,,,,
,Gibbs Shoal,CT,Fall,10/6/2010,2010,6,None,,,,,
,Clam Shoal,CT,Fall,10/8/2010,2010,1,None,,,,,
,Clam Shoal,CT,Fall,10/8/2010,2010,2,None,,,,,
,Clam Shoal,CT,Fall,10/8/2010,2010,3,None,,,,,
,Clam Shoal,CT,Fall,10/8/2010,2010,4,None,,,,,
,Clam Shoal,CT,Fall,10/8/2010,2010,5,None,,,,,
,Clam Shoal,CT,Fall,10/8/2010,2010,6,None,,,,,
,Crab Hole,CT,Spring,5/27/2011,2011,5,Blue_crab,110,,66,N,
3003,Crab Hole,CT,Spring,5/27/2011,2011,6,Toadfish,220,,204,Y,
,Crab Hole,CT,Spring,5/27/2011,2011,6,Blue_crab,110,,68,N,
,Crab Hole,CT,Spring,5/27/2011,2011,1,None,,,,,
,Crab Hole,CT,Spring,5/27/2011,2011,2,None,,,,,
,Crab Hole,CT,Spring,5/27/2011,2011,3,None,,,,,
,Crab Hole,CT,Spring,5/27/2011,2011,4,None,,,,,
,Gibbs Shoal,CT,Spring,6/14/2010,2010,2,Blue_crab,111,,114,N,
,Gibbs Shoal,CT,Spring,6/14/2010,2010,4,Blue_crab,116,,78,N,
,Gibbs Shoal,CT,Spring,6/14/2010,2010,4,Blue_crab,187,,44,N,
,Gibbs Shoal,CT,Spring,6/14/2010,2010,3,Pigfish,149,,46,N,
,Gibbs Shoal,CT,Spring,6/14/2010,2010,4,Croaker,139,,28,N,
3010,Gibbs Shoal,CT,Spring,6/14/2010,2010,4,Croaker,216,,96,Y,
3011,Gibbs Shoal,CT,Spring,6/14/2010,2010,3,Toadfish,244,,384,Y,
,Gibbs Shoal,CT,Spring,6/14/2010,2010,1,None,,,,,
,Gibbs Shoal,CT,Spring,6/14/2010,2010,4,None,,,,,
,Gibbs Shoal,CT,Spring,6/14/2010,2010,6,None,,,,,
,Gibbs Shoal,CT,Spring,5/25/2011,2011,1,None,,,,,
,Gibbs Shoal,CT,Spring,5/25/2011,2011,2,None,,,,,
,Gibbs Shoal,CT,Spring,5/25/2011,2011,3,None,,,,,
,Gibbs Shoal,CT,Spring,5/25/2011,2011,4,Blue_crab,156,,190,N,
,Gibbs Shoal,CT,Spring,5/25/2011,2011,4,Blue_crab,138,,138,N,
,Gibbs Shoal,CT,Spring,5/25/2011,2011,5,Blue_crab,76,,30,N,
3071,Gibbs Shoal,CT,Spring,5/25/2011,2011,6,Toadfish,275,,472,Y,
,Clam Shoal,CT,Spring,5/27/2011,2011,1,None,,,,,
,Clam Shoal,CT,Spring,5/27/2011,2011,2,None,,,,,
,Clam Shoal,CT,Spring,5/27/2011,2011,3,None,,,,,
,Clam Shoal,CT,Spring,5/27/2011,2011,4,None,,,,,
,Clam Shoal,CT,Spring,5/27/2011,2011,5,None,,,,,
,Clam Shoal,CT,Spring,5/27/2011,2011,6,None,,,,,
,Clam Shoal,CT,Fall,9/8/2011,2011,1,None,,,,,
,Clam Shoal,CT,Fall,9/8/2011,2011,2,None,,,,,
,Clam Shoal,CT,Fall,9/8/2011,2011,3,None,,,,,
,Clam Shoal,CT,Fall,9/8/2011,2011,4,None,,,,,
,Clam Shoal,CT,Fall,9/8/2011,2011,5,None,,,,,
,Clam Shoal,CT,Fall,9/8/2011,2011,6,None,,,,,
4056,Crab Hole,CT,Fall,9/9/2011,2011,1,Toadfish,260,,356,Y,
4057,Crab Hole,CT,Fall,9/9/2011,2011,2,Toadfish,250,,386,Y,
4058,Crab Hole,CT,Fall,9/9/2011,2011,2,Toadfish,293,,570,Y,
4059,Crab Hole,CT,Fall,9/9/2011,2011,3,Toadfish,285,,456,Y,
4060,Crab Hole,CT,Fall,9/9/2011,2011,4,Toadfish,300,,584,Y,
,Crab Hole,CT,Fall,9/9/2011,2011,5,None,,,,,
,Crab Hole,CT,Fall,9/9/2011,2011,6,None,,,,,
,Gibbs Shoal,CT,Fall,9/9/2011,2011,1,None,,,,,
,Gibbs Shoal,CT,Fall,9/13/2011,2011,2,None,,,,,
,Gibbs Shoal,CT,Fall,9/13/2011,2011,3,None,,,,,
,Gibbs Shoal,CT,Fall,9/13/2011,2011,4,None,,,,,
,Gibbs Shoal,CT,Fall,9/13/2011,2011,5,None,,,,,
,Gibbs Shoal,CT,Fall,9/13/2011,2011,6,None,,,,,
